season,competition,round,date,time,home,away,home_score,away_score,penalties,venue_side,attendance,report_url,match_id
2006-07,Coupe de la Ligue,Finale,sam. 31/03/2007,20:50,Lyon,G. Bordeaux,0,1,non,D,79.072,/spielbericht/index/spielbericht/2445461,2445461
2006-07,Ligue 1,31,sam. 07/04/2007,17:10,Valenciennes FC,Lyon,0,0,non,E,15.999,/spielbericht/index/spielbericht/57965,57965
2006-07,Ligue 1,32,dim. 15/04/2007,21:00,Lyon,CS Sedan,1,0,non,D,37.539,/spielbericht/index/spielbericht/57970,57970
2006-07,Ligue 1,30,mer. 18/04/2007,19:00,Lyon,Stade Rennais,0,0,non,D,39.848,/spielbericht/index/spielbericht/57951,57951
2006-07,Ligue 1,33,dim. 22/04/2007,18:00,AJ Auxerre,Lyon,0,0,non,E,16.141,/spielbericht/index/spielbericht/57976,57976
2006-07,Ligue 1,34,sam. 28/04/2007,20:00,Lyon,Le Mans UC 72,2,1,non,D,40.026,/spielbericht/index/spielbericht/57989,57989
2006-07,Ligue 1,35,sam. 05/05/2007,17:10,PSG,Lyon,1,1,non,E,41.577,/spielbericht/index/spielbericht/58001,58001
2006-07,Ligue 1,36,mer. 09/05/2007,20:45,Lyon,RC Lens,3,0,non,D,38.213,/spielbericht/index/spielbericht/58009,58009
2006-07,Ligue 1,37,sam. 19/05/2007,20:45,Monaco,Lyon,1,0,non,E,13.145,/spielbericht/index/spielbericht/58019,58019
2006-07,Ligue 1,38,sam. 26/05/2007,20:00,Lyon,FC Nantes,3,1,non,D,40.149,/spielbericht/index/spielbericht/58028,58028
2007-08,Trophée des Champions,Finale,sam. 28/07/2007,17:50,Lyon,FC Sochaux,2,1,non,D,30.413,/spielbericht/index/spielbericht/2676856,2676856
2007-08,Ligue 1,1,dim. 05/08/2007,21:00,Lyon,AJ Auxerre,2,0,non,D,35.537,/spielbericht/index/spielbericht/74241,74241
2007-08,Ligue 1,2,sam. 11/08/2007,17:10,Toulouse,Lyon,1,0,non,E,24.980,/spielbericht/index/spielbericht/74242,74242
2007-08,Ligue 1,4,sam. 18/08/2007,20:00,FC Lorient,Lyon,2,1,non,E,14.612,/spielbericht/index/spielbericht/82644,82644
2007-08,Ligue 1,5,dim. 26/08/2007,21:00,Lyon,Saint-Étienne,1,0,non,D,38.438,/spielbericht/index/spielbericht/82674,82674
2007-08,Ligue 1,6,mer. 29/08/2007,20:45,FC Sochaux,Lyon,1,2,non,E,15.744,/spielbericht/index/spielbericht/82729,82729
2007-08,Ligue 1,7,sam. 01/09/2007,20:00,Lyon,Le Mans UC 72,3,2,non,D,35.042,/spielbericht/index/spielbericht/82971,82971
2007-08,Ligue 1,8,sam. 15/09/2007,20:00,FC Metz,Lyon,1,5,non,E,21.988,/spielbericht/index/spielbericht/82981,82981
2007-08,UEFA Champions League,Phase de groupe,mer. 19/09/2007,19:45,Barcelone,Lyon,3,0,non,E,80.000,/spielbericht/index/spielbericht/83331,83331
2007-08,Ligue 1,9,dim. 23/09/2007,21:00,Lyon,LOSC Lille,1,1,non,D,32.658,/spielbericht/index/spielbericht/82987,82987
2007-08,Ligue 1,3,sam. 29/09/2007,18:00,Lyon,RC Lens,3,0,non,D,38.420,/spielbericht/index/spielbericht/82712,82712
2007-08,UEFA Champions League,Phase de groupe,mar. 02/10/2007,19:45,Lyon,Glasgow Rangers,0,3,non,D,38.076,/spielbericht/index/spielbericht/83338,83338
2007-08,Ligue 1,10,dim. 07/10/2007,18:00,G. Bordeaux,Lyon,1,3,non,E,31.919,/spielbericht/index/spielbericht/82995,82995
2007-08,Ligue 1,11,sam. 20/10/2007,16:15,Lyon,Monaco,3,1,non,D,36.254,/spielbericht/index/spielbericht/83007,83007
2007-08,UEFA Champions League,Phase de groupe,mar. 23/10/2007,19:45,Stuttgart,Lyon,0,2,non,E,51.300,/spielbericht/index/spielbericht/83354,83354
2007-08,Ligue 1,12,dim. 28/10/2007,22:00,PSG,Lyon,2,3,non,E,39.787,/spielbericht/index/spielbericht/83022,83022
2007-08,Coupe de la Ligue,Huitièmes de finale,mer. 31/10/2007,21:00,SM Caen,Lyon,1,3,non,E,16.336,/spielbericht/index/spielbericht/2437792,2437792
2007-08,Ligue 1,13,sam. 03/11/2007,21:00,Lyon,Valenciennes FC,2,0,non,D,38.631,/spielbericht/index/spielbericht/83028,83028
2007-08,UEFA Champions League,Phase de groupe,mer. 07/11/2007,20:45,Lyon,Stuttgart,4,2,non,D,38.215,/spielbericht/index/spielbericht/83374,83374
2007-08,Ligue 1,14,dim. 11/11/2007,22:00,Lyon,Marseille,1,2,non,D,38.811,/spielbericht/index/spielbericht/83039,83039
2007-08,Ligue 1,15,sam. 24/11/2007,18:10,Stade Rennais,Lyon,0,2,non,E,28.596,/spielbericht/index/spielbericht/83051,83051
2007-08,UEFA Champions League,Phase de groupe,mar. 27/11/2007,20:45,Lyon,Barcelone,2,2,non,D,38.113,/spielbericht/index/spielbericht/83378,83378
2007-08,Ligue 1,16,dim. 02/12/2007,21:55,Lyon,R. Strasbourg,5,0,non,D,34.595,/spielbericht/index/spielbericht/83059,83059
2007-08,Ligue 1,17,sam. 08/12/2007,21:00,SM Caen,Lyon,1,0,non,E,20.664,/spielbericht/index/spielbericht/83066,83066
2007-08,UEFA Champions League,Phase de groupe,mer. 12/12/2007,20:45,Glasgow Rangers,Lyon,0,3,non,E,49.000,/spielbericht/index/spielbericht/83402,83402
2007-08,Ligue 1,18,sam. 15/12/2007,18:10,Lyon,OGC Nice,0,0,non,D,37.280,/spielbericht/index/spielbericht/83078,83078
2007-08,Ligue 1,19,sam. 22/12/2007,16:10,AS Nancy,Lyon,1,1,non,E,19.898,/spielbericht/index/spielbericht/83090,83090
2007-08,Coupe de France,5e tour,dim. 06/01/2008,18:00,US Créteil-L,Lyon,0,4,non,E,10.488,/spielbericht/index/spielbericht/2850916,2850916
2007-08,Ligue 1,20,sam. 12/01/2008,21:00,Lyon,Toulouse,3,2,non,D,36.587,/spielbericht/index/spielbericht/83099,83099
2007-08,Coupe de la Ligue,Quarts de finale,mer. 16/01/2008,15:00,Le Mans UC 72,Lyon,1,0,non,E,7.934,/spielbericht/index/spielbericht/2437794,2437794
2007-08,Ligue 1,21,dim. 20/01/2008,21:55,RC Lens,Lyon,3,0,non,E,32.734,/spielbericht/index/spielbericht/83107,83107
2007-08,Ligue 1,22,mer. 23/01/2008,21:30,Lyon,FC Lorient,2,0,non,D,37.780,/spielbericht/index/spielbericht/83118,83118
2007-08,Ligue 1,23,dim. 27/01/2008,19:55,Saint-Étienne,Lyon,1,1,non,E,31.537,/spielbericht/index/spielbericht/83132,83132
2007-08,Coupe de France,6e tour,dim. 03/02/2008,16:00,Croix de Savoie,Lyon,0,1,non,E,6.000,/spielbericht/index/spielbericht/2851056,2851056
2007-08,Ligue 1,24,sam. 09/02/2008,19:00,Lyon,FC Sochaux,4,1,non,D,35.904,/spielbericht/index/spielbericht/83137,83137
2007-08,Ligue 1,25,sam. 16/02/2008,16:10,Le Mans UC 72,Lyon,1,0,non,E,14.015,/spielbericht/index/spielbericht/83146,83146
2007-08,UEFA Champions League,Huitièmes de finale,mer. 20/02/2008,20:45,Lyon,Manchester Utd.,1,1,non,D,38.000,/spielbericht/index/spielbericht/88393,88393
2007-08,Ligue 1,26,sam. 23/02/2008,19:00,Lyon,FC Metz,2,0,non,D,37.281,/spielbericht/index/spielbericht/83157,83157
2007-08,Ligue 1,27,sam. 01/03/2008,16:10,LOSC Lille,Lyon,0,1,non,E,77.840,/spielbericht/index/spielbericht/83168,83168
2007-08,UEFA Champions League,Huitièmes de finale,mar. 04/03/2008,20:45,Manchester Utd.,Lyon,1,0,non,E,75.521,/spielbericht/index/spielbericht/88400,88400
2007-08,Ligue 1,28,dim. 09/03/2008,19:55,Lyon,G. Bordeaux,4,2,non,D,40.381,/spielbericht/index/spielbericht/83177,83177
2007-08,Ligue 1,29,sam. 15/03/2008,15:00,Monaco,Lyon,0,3,non,E,12.321,/spielbericht/index/spielbericht/83191,83191
2007-08,Coupe de France,Huitièmes de finale,mar. 18/03/2008,21:00,Lyon,FC Sochaux,2,1,non,D,20.012,/spielbericht/index/spielbericht/2851062,2851062
2007-08,Ligue 1,30,dim. 23/03/2008,19:55,Lyon,PSG,4,2,non,D,37.895,/spielbericht/index/spielbericht/83197,83197
2007-08,Ligue 1,31,dim. 30/03/2008,14:00,Valenciennes FC,Lyon,1,2,non,E,15.313,/spielbericht/index/spielbericht/83214,83214
2007-08,Ligue 1,32,dim. 06/04/2008,18:55,Marseille,Lyon,3,1,non,E,56.271,/spielbericht/index/spielbericht/83218,83218
2007-08,Ligue 1,33,sam. 12/04/2008,15:10,Lyon,Stade Rennais,1,1,non,D,39.900,/spielbericht/index/spielbericht/83229,83229
2007-08,Coupe de France,Quarts de finale,mar. 15/04/2008,20:45,Lyon,FC Metz,1,0,non,D,27.015,/spielbericht/index/spielbericht/2851068,2851068
2007-08,Ligue 1,34,sam. 19/04/2008,18:00,R. Strasbourg,Lyon,1,2,non,E,26.006,/spielbericht/index/spielbericht/83243,83243
2007-08,Ligue 1,35,sam. 26/04/2008,18:00,Lyon,SM Caen,2,2,non,D,39.068,/spielbericht/index/spielbericht/83248,83248
2007-08,Ligue 1,36,sam. 03/05/2008,15:10,OGC Nice,Lyon,0,0,non,E,14.206,/spielbericht/index/spielbericht/83261,83261
2007-08,Coupe de France,Demi-finales,mer. 07/05/2008,21:00,Lyon,CS Sedan,1,0,non,D,33.057,/spielbericht/index/spielbericht/2851084,2851084
2007-08,Ligue 1,37,sam. 10/05/2008,20:45,Lyon,AS Nancy,1,0,non,D,38.190,/spielbericht/index/spielbericht/83268,83268
2007-08,Ligue 1,38,sam. 17/05/2008,20:50,AJ Auxerre,Lyon,1,3,non,E,19.799,/spielbericht/index/spielbericht/83275,83275
2007-08,Coupe de France,Finale,sam. 24/05/2008,21:00,PSG,Lyon,0,1,non,E,79.204,/spielbericht/index/spielbericht/2851085,2851085
2008-09,Trophée des Champions,Finale,sam. 02/08/2008,17:55,G. Bordeaux,Lyon,5,4,oui,E,27.167,/spielbericht/index/spielbericht/2687002,2687002
2008-09,Ligue 1,1,dim. 10/08/2008,22:00,Lyon,Toulouse,3,0,non,D,36.488,/spielbericht/index/spielbericht/912742,912742
2008-09,Ligue 1,2,dim. 17/08/2008,17:00,FC Lorient,Lyon,0,0,non,E,14.617,/spielbericht/index/spielbericht/912751,912751
2008-09,Ligue 1,3,sam. 23/08/2008,22:00,Lyon,Grenoble,2,0,non,D,38.754,/spielbericht/index/spielbericht/912762,912762
2008-09,Ligue 1,4,dim. 31/08/2008,22:00,Saint-Étienne,Lyon,0,1,non,E,34.704,/spielbericht/index/spielbericht/912776,912776
2008-09,Ligue 1,5,sam. 13/09/2008,20:00,Lyon,OGC Nice,3,2,non,D,35.925,/spielbericht/index/spielbericht/912782,912782
2008-09,UEFA Champions League,Phase de groupe,mer. 17/09/2008,20:45,Lyon,Fiorentina,2,2,non,D,38.000,/spielbericht/index/spielbericht/923739,923739
2008-09,Ligue 1,6,sam. 20/09/2008,20:00,Le Havre AC,Lyon,0,1,non,E,16.211,/spielbericht/index/spielbericht/912789,912789
2008-09,Ligue 1,7,sam. 27/09/2008,20:00,Lyon,AS Nancy,2,1,non,D,36.895,/spielbericht/index/spielbericht/912802,912802
2008-09,UEFA Champions League,Phase de groupe,mar. 30/09/2008,20:45,Bayern,Lyon,1,1,non,E,64.000,/spielbericht/index/spielbericht/923850,923850
2008-09,Ligue 1,8,dim. 05/10/2008,18:00,Stade Rennais,Lyon,3,0,non,E,27.816,/spielbericht/index/spielbericht/912815,912815
2008-09,Ligue 1,9,sam. 18/10/2008,22:00,Lyon,LOSC Lille,2,2,non,D,38.314,/spielbericht/index/spielbericht/912822,912822
2008-09,UEFA Champions League,Phase de groupe,mar. 21/10/2008,20:45,Steaua Bucarest,Lyon,3,5,non,E,15.239,/spielbericht/index/spielbericht/923867,923867
2008-09,Ligue 1,10,sam. 25/10/2008,20:00,AJ Auxerre,Lyon,0,0,non,E,15.042,/spielbericht/index/spielbericht/912828,912828
2008-09,Ligue 1,11,mer. 29/10/2008,21:00,FC Sochaux,Lyon,0,2,non,E,17.482,/spielbericht/index/spielbericht/912846,912846
2008-09,Ligue 1,12,dim. 02/11/2008,23:00,Lyon,Le Mans UC 72,2,0,non,D,36.456,/spielbericht/index/spielbericht/912852,912852
2008-09,UEFA Champions League,Phase de groupe,mer. 05/11/2008,20:45,Lyon,Steaua Bucarest,2,0,non,D,37.243,/spielbericht/index/spielbericht/923890,923890
2008-09,Ligue 1,13,sam. 08/11/2008,21:00,Monaco,Lyon,0,1,non,E,10.444,/spielbericht/index/spielbericht/912862,912862
2008-09,Coupe de la Ligue,Huitièmes de finale,mar. 11/11/2008,21:00,Lyon,FC Metz,1,3,non,D,23.053,/spielbericht/index/spielbericht/933775,933775
2008-09,Ligue 1,14,dim. 16/11/2008,21:00,Lyon,G. Bordeaux,2,1,non,D,36.341,/spielbericht/index/spielbericht/912872,912872
2008-09,Ligue 1,15,sam. 22/11/2008,21:00,PSG,Lyon,1,0,non,E,44.780,/spielbericht/index/spielbericht/912885,912885
2008-09,UEFA Champions League,Phase de groupe,mar. 25/11/2008,20:45,Fiorentina,Lyon,1,2,non,E,23.736,/spielbericht/index/spielbericht/923899,923899
2008-09,Ligue 1,16,sam. 29/11/2008,19:00,Lyon,Valenciennes FC,0,0,non,D,35.988,/spielbericht/index/spielbericht/912892,912892
2008-09,Ligue 1,17,sam. 06/12/2008,21:00,FC Nantes,Lyon,2,1,non,E,26.624,/spielbericht/index/spielbericht/912905,912905
2008-09,UEFA Champions League,Phase de groupe,mer. 10/12/2008,20:45,Lyon,Bayern,2,3,non,D,38.349,/spielbericht/index/spielbericht/923922,923922
2008-09,Ligue 1,18,dim. 14/12/2008,21:00,Lyon,Marseille,0,0,non,D,39.638,/spielbericht/index/spielbericht/912911,912911
2008-09,Ligue 1,19,sam. 20/12/2008,21:00,SM Caen,Lyon,0,1,non,E,20.613,/spielbericht/index/spielbericht/912918,912918
2008-09,Ligue 1,20,sam. 10/01/2009,21:00,Lyon,FC Lorient,1,1,non,D,34.809,/spielbericht/index/spielbericht/912932,912932
2008-09,Ligue 1,21,sam. 17/01/2009,19:00,Grenoble,Lyon,0,2,non,E,19.264,/spielbericht/index/spielbericht/912939,912939
2008-09,Coupe de France,5e tour,sam. 24/01/2009,14:30,Concarneau,Lyon,0,6,non,E,15.615,/spielbericht/index/spielbericht/933819,933819
2008-09,Coupe de France,6e tour,mer. 28/01/2009,20:45,Lyon,Marseille,1,0,non,D,,/spielbericht/index/spielbericht/934653,934653
2008-09,Ligue 1,22,dim. 01/02/2009,21:00,Lyon,Saint-Étienne,1,1,non,D,38.590,/spielbericht/index/spielbericht/912952,912952
2008-09,Ligue 1,23,dim. 08/02/2009,17:00,OGC Nice,Lyon,1,3,non,E,12.844,/spielbericht/index/spielbericht/912965,912965
2008-09,Ligue 1,24,dim. 15/02/2009,17:00,Lyon,Le Havre AC,3,1,non,D,37.118,/spielbericht/index/spielbericht/912970,912970
2008-09,Ligue 1,25,sam. 21/02/2009,19:00,AS Nancy,Lyon,0,2,non,E,18.953,/spielbericht/index/spielbericht/912983,912983
2008-09,UEFA Champions League,Huitièmes de finale,mar. 24/02/2009,20:45,Lyon,Barcelone,1,1,non,D,39.258,/spielbericht/index/spielbericht/933239,933239
2008-09,Ligue 1,26,dim. 01/03/2009,21:00,Lyon,Stade Rennais,1,1,non,D,34.870,/spielbericht/index/spielbericht/912992,912992
2008-09,Coupe de France,Huitièmes de finale,mer. 04/03/2009,20:45,LOSC Lille,Lyon,3,2,non,E,16.000,/spielbericht/index/spielbericht/936759,936759
2008-09,Ligue 1,27,sam. 07/03/2009,21:00,LOSC Lille,Lyon,2,0,non,E,78.056,/spielbericht/index/spielbericht/913000,913000
2008-09,UEFA Champions League,Huitièmes de finale,mer. 11/03/2009,20:45,Barcelone,Lyon,5,2,non,E,86.378,/spielbericht/index/spielbericht/933247,933247
2008-09,Ligue 1,28,dim. 15/03/2009,17:00,Lyon,AJ Auxerre,0,2,non,D,37.846,/spielbericht/index/spielbericht/913012,913012
2008-09,Ligue 1,29,dim. 22/03/2009,17:00,Lyon,FC Sochaux,2,0,non,D,37.334,/spielbericht/index/spielbericht/913022,913022
2008-09,Ligue 1,30,sam. 04/04/2009,19:00,Le Mans UC 72,Lyon,1,3,non,E,13.175,/spielbericht/index/spielbericht/913031,913031
2008-09,Ligue 1,31,dim. 12/04/2009,21:00,Lyon,Monaco,2,2,non,D,40.245,/spielbericht/index/spielbericht/913042,913042
2008-09,Ligue 1,32,dim. 19/04/2009,21:00,G. Bordeaux,Lyon,1,0,non,E,32.858,/spielbericht/index/spielbericht/913048,913048
2008-09,Ligue 1,33,ven. 24/04/2009,20:30,Lyon,PSG,0,0,non,D,38.827,/spielbericht/index/spielbericht/913062,913062
2008-09,Ligue 1,34,sam. 02/05/2009,19:00,Valenciennes FC,Lyon,2,0,non,E,14.864,/spielbericht/index/spielbericht/913077,913077
2008-09,Ligue 1,35,mar. 12/05/2009,21:00,Lyon,FC Nantes,3,0,non,D,36.792,/spielbericht/index/spielbericht/913081,913081
2008-09,Ligue 1,36,dim. 17/05/2009,21:00,Marseille,Lyon,1,3,non,E,56.498,/spielbericht/index/spielbericht/913093,913093
2008-09,Ligue 1,37,sam. 23/05/2009,21:00,Lyon,SM Caen,3,1,non,D,39.312,/spielbericht/index/spielbericht/913102,913102
2008-09,Ligue 1,38,sam. 30/05/2009,21:00,Toulouse,Lyon,0,0,non,E,33.462,/spielbericht/index/spielbericht/913117,913117
2009-10,Ligue 1,1,sam. 08/08/2009,21:00,Le Mans UC 72,Lyon,2,2,non,E,10.391,/spielbericht/index/spielbericht/958354,958354
2009-10,Ligue 1,2,sam. 15/08/2009,19:00,Lyon,Valenciennes FC,1,0,non,D,31.745,/spielbericht/index/spielbericht/958359,958359
2009-10,UEFA Champions League Qualification,4e tour,mer. 19/08/2009,20:45,Lyon,RSC Anderlecht,5,1,non,D,37.902,/spielbericht/index/spielbericht/966756,966756
2009-10,Ligue 1,3,sam. 22/08/2009,19:00,AJ Auxerre,Lyon,0,3,non,E,15.294,/spielbericht/index/spielbericht/958371,958371
2009-10,UEFA Champions League Qualification,4e tour,mar. 25/08/2009,20:45,RSC Anderlecht,Lyon,1,3,non,E,18.512,/spielbericht/index/spielbericht/970535,970535
2009-10,Ligue 1,4,sam. 29/08/2009,21:00,Lyon,AS Nancy,3,1,non,D,34.193,/spielbericht/index/spielbericht/958383,958383
2009-10,Ligue 1,5,sam. 12/09/2009,19:00,Lyon,FC Lorient,1,0,non,D,36.600,/spielbericht/index/spielbericht/958390,958390
2009-10,UEFA Champions League,Phase de groupe,mer. 16/09/2009,20:45,Lyon,Fiorentina,1,0,non,D,37.169,/spielbericht/index/spielbericht/971907,971907
2009-10,Ligue 1,6,dim. 20/09/2009,21:00,PSG,Lyon,1,1,non,E,44.778,/spielbericht/index/spielbericht/958401,958401
2009-10,Ligue 1,7,sam. 26/09/2009,21:00,Lyon,Toulouse,2,1,non,D,34.031,/spielbericht/index/spielbericht/958414,958414
2009-10,UEFA Champions League,Phase de groupe,mar. 29/09/2009,20:45,Debrecen,Lyon,0,4,non,E,41.597,/spielbericht/index/spielbericht/971909,971909
2009-10,Ligue 1,8,sam. 03/10/2009,21:00,RC Lens,Lyon,0,2,non,E,39.423,/spielbericht/index/spielbericht/958418,958418
2009-10,Ligue 1,9,sam. 17/10/2009,19:00,Lyon,FC Sochaux,0,2,non,D,36.489,/spielbericht/index/spielbericht/958431,958431
2009-10,UEFA Champions League,Phase de groupe,mar. 20/10/2009,20:45,Liverpool,Lyon,1,2,non,E,41.562,/spielbericht/index/spielbericht/971911,971911
2009-10,Ligue 1,10,sam. 24/10/2009,19:00,OGC Nice,Lyon,4,1,non,E,10.793,/spielbericht/index/spielbericht/958444,958444
2009-10,Ligue 1,12,sam. 31/10/2009,21:00,Saint-Étienne,Lyon,0,1,non,E,34.342,/spielbericht/index/spielbericht/958466,958466
2009-10,UEFA Champions League,Phase de groupe,mer. 04/11/2009,20:45,Lyon,Liverpool,1,1,non,D,39.180,/spielbericht/index/spielbericht/971913,971913
2009-10,Ligue 1,13,dim. 08/11/2009,21:00,Lyon,Marseille,5,5,non,D,38.018,/spielbericht/index/spielbericht/958469,958469
2009-10,Ligue 1,14,sam. 21/11/2009,19:00,Grenoble,Lyon,1,1,non,E,15.563,/spielbericht/index/spielbericht/958484,958484
2009-10,UEFA Champions League,Phase de groupe,mar. 24/11/2009,20:45,Fiorentina,Lyon,1,0,non,E,34.301,/spielbericht/index/spielbericht/971915,971915
2009-10,Ligue 1,15,dim. 29/11/2009,21:00,Lyon,Stade Rennais,1,1,non,D,35.978,/spielbericht/index/spielbericht/958494,958494
2009-10,Ligue 1,16,dim. 06/12/2009,21:00,LOSC Lille,Lyon,4,3,non,E,14.206,/spielbericht/index/spielbericht/958499,958499
2009-10,UEFA Champions League,Phase de groupe,mer. 09/12/2009,20:45,Lyon,Debrecen,4,0,non,D,36.884,/spielbericht/index/spielbericht/971917,971917
2009-10,Ligue 1,17,dim. 13/12/2009,21:00,Lyon,G. Bordeaux,0,1,non,D,36.887,/spielbericht/index/spielbericht/958509,958509
2009-10,Ligue 1,11,mer. 16/12/2009,19:00,Lyon,US Boulogne,2,0,non,D,37.512,/spielbericht/index/spielbericht/958453,958453
2009-10,Ligue 1,18,dim. 20/12/2009,21:00,Monaco,Lyon,1,1,non,E,10.620,/spielbericht/index/spielbericht/958522,958522
2009-10,Ligue 1,19,mer. 23/12/2009,19:00,Lyon,Montpellier,1,2,non,D,37.963,/spielbericht/index/spielbericht/958533,958533
2009-10,Coupe de France,5e tour,sam. 09/01/2010,20:45,R. Strasbourg,Lyon,1,3,non,E,,/spielbericht/index/spielbericht/989884,989884
2009-10,Coupe de la Ligue,Huitièmes de finale,mer. 13/01/2010,18:45,Lyon,FC Metz,3,0,non,D,20.010,/spielbericht/index/spielbericht/974359,974359
2009-10,Ligue 1,20,sam. 16/01/2010,21:00,AS Nancy,Lyon,0,2,non,E,16.097,/spielbericht/index/spielbericht/958546,958546
2009-10,Ligue 1,21,mer. 20/01/2010,19:00,FC Lorient,Lyon,1,3,non,E,15.790,/spielbericht/index/spielbericht/958554,958554
2009-10,Coupe de France,6e tour,dim. 24/01/2010,00:00,Monaco,Lyon,2,1,non,E,4.818,/spielbericht/index/spielbericht/994068,994068
2009-10,Coupe de la Ligue,Quarts de finale,mer. 27/01/2010,17:00,FC Lorient,Lyon,1,0,non,E,16.758,/spielbericht/index/spielbericht/994381,994381
2009-10,Ligue 1,22,dim. 31/01/2010,21:00,Lyon,PSG,2,1,non,D,34.157,/spielbericht/index/spielbericht/958563,958563
2009-10,Ligue 1,23,dim. 07/02/2010,17:00,Toulouse,Lyon,0,0,non,E,21.218,/spielbericht/index/spielbericht/958576,958576
2009-10,Ligue 1,24,sam. 13/02/2010,21:00,Lyon,RC Lens,1,0,non,D,33.239,/spielbericht/index/spielbericht/958580,958580
2009-10,UEFA Champions League,Huitièmes de finale,mar. 16/02/2010,20:45,Lyon,Real Madrid,1,0,non,D,40.327,/spielbericht/index/spielbericht/988800,988800
2009-10,Ligue 1,25,dim. 21/02/2010,17:00,FC Sochaux,Lyon,0,4,non,E,14.768,/spielbericht/index/spielbericht/958596,958596
2009-10,Ligue 1,26,sam. 27/02/2010,19:00,Lyon,OGC Nice,2,0,non,D,33.593,/spielbericht/index/spielbericht/958601,958601
2009-10,Ligue 1,27,sam. 06/03/2010,19:00,US Boulogne,Lyon,0,0,non,E,12.358,/spielbericht/index/spielbericht/958613,958613
2009-10,UEFA Champions League,Huitièmes de finale,mer. 10/03/2010,20:45,Real Madrid,Lyon,1,1,non,E,71.569,/spielbericht/index/spielbericht/988803,988803
2009-10,Ligue 1,28,sam. 13/03/2010,21:00,Lyon,Saint-Étienne,1,1,non,D,33.019,/spielbericht/index/spielbericht/958619,958619
2009-10,Ligue 1,29,dim. 21/03/2010,21:00,Marseille,Lyon,2,1,non,E,52.557,/spielbericht/index/spielbericht/958632,958632
2009-10,Ligue 1,30,sam. 27/03/2010,17:00,Lyon,Grenoble,2,0,non,D,32.323,/spielbericht/index/spielbericht/958642,958642
2009-10,UEFA Champions League,Quarts de finale,mar. 30/03/2010,20:45,Lyon,G. Bordeaux,3,1,non,D,37.859,/spielbericht/index/spielbericht/1003663,1003663
2009-10,Ligue 1,31,sam. 03/04/2010,19:00,Stade Rennais,Lyon,1,2,non,E,28.244,/spielbericht/index/spielbericht/958651,958651
2009-10,UEFA Champions League,Quarts de finale,mer. 07/04/2010,20:45,G. Bordeaux,Lyon,1,0,non,E,34.694,/spielbericht/index/spielbericht/1003667,1003667
2009-10,Ligue 1,32,dim. 11/04/2010,17:00,Lyon,LOSC Lille,1,1,non,D,38.659,/spielbericht/index/spielbericht/958659,958659
2009-10,Ligue 1,33,sam. 17/04/2010,21:00,G. Bordeaux,Lyon,2,2,non,E,32.284,/spielbericht/index/spielbericht/958670,958670
2009-10,UEFA Champions League,Demi-finales,mer. 21/04/2010,20:45,Bayern,Lyon,1,0,non,E,66.000,/spielbericht/index/spielbericht/1005188,1005188
2009-10,UEFA Champions League,Demi-finales,mar. 27/04/2010,20:45,Lyon,Bayern,0,3,non,D,39.414,/spielbericht/index/spielbericht/1005190,1005190
2009-10,Ligue 1,35,dim. 02/05/2010,21:00,Montpellier,Lyon,0,1,non,E,25.767,/spielbericht/index/spielbericht/958690,958690
2009-10,Ligue 1,36,mer. 05/05/2010,19:00,Lyon,AJ Auxerre,2,1,non,D,36.262,/spielbericht/index/spielbericht/958698,958698
2009-10,Ligue 1,37,sam. 08/05/2010,21:00,Valenciennes FC,Lyon,2,2,non,E,13.206,/spielbericht/index/spielbericht/1019252,1019252
2009-10,Ligue 1,34,mer. 12/05/2010,19:00,Lyon,Monaco,3,0,non,D,38.432,/spielbericht/index/spielbericht/958681,958681
2009-10,Ligue 1,38,sam. 15/05/2010,21:00,Lyon,Le Mans UC 72,2,0,non,D,37.353,/spielbericht/index/spielbericht/1019256,1019256
2010-11,Ligue 1,1,sam. 07/08/2010,21:00,Lyon,Monaco,0,0,non,D,35.275,/spielbericht/index/spielbericht/1036778,1036778
2010-11,Ligue 1,2,dim. 15/08/2010,17:00,SM Caen,Lyon,3,2,non,E,19.937,/spielbericht/index/spielbericht/1039590,1039590
2010-11,Ligue 1,3,sam. 21/08/2010,19:00,Lyon,Stade Brestois,1,0,non,D,32.720,/spielbericht/index/spielbericht/1039594,1039594
2010-11,Ligue 1,4,sam. 28/08/2010,19:00,FC Lorient,Lyon,2,0,non,E,14.814,/spielbericht/index/spielbericht/1039685,1039685
2010-11,Ligue 1,5,sam. 11/09/2010,19:00,Lyon,Valenciennes FC,1,1,non,D,35.925,/spielbericht/index/spielbericht/1039696,1039696
2010-11,UEFA Champions League,Phase de groupe,mar. 14/09/2010,20:45,Lyon,FC Schalke 04,1,0,non,D,35.552,/spielbericht/index/spielbericht/1050070,1050070
2010-11,Ligue 1,6,dim. 19/09/2010,21:00,G. Bordeaux,Lyon,2,0,non,E,29.890,/spielbericht/index/spielbericht/1040689,1040689
2010-11,Ligue 1,7,sam. 25/09/2010,21:00,Lyon,Saint-Étienne,0,1,non,D,39.408,/spielbericht/index/spielbericht/1040695,1040695
2010-11,UEFA Champions League,Phase de groupe,mer. 29/09/2010,20:45,Hapoel Tel Aviv,Lyon,1,3,non,E,12.226,/spielbericht/index/spielbericht/1050094,1050094
2010-11,Ligue 1,8,sam. 02/10/2010,19:00,AS Nancy,Lyon,2,3,non,E,17.252,/spielbericht/index/spielbericht/1040704,1040704
